Station:5ZR Carlsbad -  , Date Time                 , Solar Rad , Temp_2m  , Temp_10  , Delta_T  , Wind Speed S , Wind Dir S , Sigma    , Wind Max , O3       , PM2.5_Archive , NOXppb   , NOppb    , NO2ppb   , Benzene  , Toluene  , Ethylbenzene , Mp-Xylene , o-Xylene
 ,                           , w/m2     , DegC     , DegC     , DegC     , m/s      , Deg      , Deg      , m/s      , ppm      , ug/m3L   , ppb      , ppb      , ppb      , ppb      , ppb      , ppb      , ppb      , ppb     
 , 5/29/2024 3:00 PM         ,595.3,32.1,29.6,-2.4,4,119.8,20.1,7.1,0.073,          ,2,0,2,0.039,0.029,0,0.019,0
 , 5/29/2024 4:00 PM         ,403.6,32.4,30.4,-1.9,3.8,120,19.3,6.5,0.074,          ,2,0,2,0.05,0.019,0,0.019,0
 , 5/29/2024 5:00 PM         ,206.5,31.8,30.5,-1.3,4.2,111.2,14.3,7.3,0.076,          ,2,0,2,0.07,0.039,0,0.019,0
 , 5/29/2024 6:00 PM         ,45.2,30.3,30.1,-0.2,4,115.6,12,6.6,0.072,          ,3,0,3,0.079,0.059,0.009,0.039,0.009
 , 5/29/2024 7:00 PM         ,0.5,28.7,29,0.3,3.1,138.3,9.9,5.1,0.06,          ,4,0,4,0.14,0.129,0.009,0.079,0
 , 5/29/2024 8:00 PM         ,0,27.4,27.7,0.2,3.2,145.5,9.1,5.3,0.047,          ,5,0,5,0.1,0.109,0.019,0.079,0.009
 , 5/29/2024 9:00 PM         ,0,25.4,26,0.5,3.1,180.9,13.7,4.5,0.036,          ,5,0,5,0.09,0.09,0.019,0.079,0.009
 , 5/29/2024 10:00 PM        ,0,23.1,24.3,1.2,2.6,180.9,7.5,3.4,0.025,          ,4,0,6,0.129,0.119,0.019,0.1,0.009
 , 5/29/2024 11:00 PM        ,0,23.3,24.4,1,2.6,173.7,9.8,3.7,0.032,          ,3,0,4,0.109,0.09,0.019,0.1,0.019
 , 5/30/2024 12:00 AM        ,0,23.9,24.8,0.8,2.2,141.6,11.9,3.8,0.035,          ,4,0,4,0.109,0.15,0.019,0.119,0.009
 , 5/30/2024 1:00 AM         ,0,22.4,23,0.6,2.2,141.3,28.1,3.3,          ,          ,          ,          ,          ,0.159,0.18,0.029,0.159,0.019
 , 5/30/2024 2:00 AM         ,0,22.1,22.7,0.5,3.4,180.5,11.2,4.7,          ,          ,          ,          ,          ,0.119,0.119,0.019,0.109,0.019
 , 5/30/2024 3:00 AM         ,0,22.1,22.4,0.3,3.5,169.7,6.6,4.7,          ,          ,          ,          ,          ,0.15,0.17,0.029,0.14,0.009
 , 5/30/2024 4:00 AM         ,1.3,20.7,21.3,0.6,3.2,172.5,6.4,4.5,          ,          ,          ,          ,          ,0.17,0.18,0.019,0.109,0.009
 , 5/30/2024 5:00 AM         ,82.4,20.9,21,0.1,2.8,171.9,10,4.4,          ,          ,          ,          ,          ,0.189,0.219,0.039,0.2,0.039
 , 5/30/2024 6:00 AM         ,272.7,23.3,23,-0.3,3.5,160.9,15.2,6.1,          ,          ,          ,          ,          ,0.15,0.18,0.029,0.159,0.009
 , 5/30/2024 7:00 AM         ,478.5,25.7,24.9,-0.7,3.1,159.7,15.3,5.5,          ,          ,          ,          ,          ,0.17,0.17,0.029,0.15,0.029
 , 5/30/2024 8:00 AM         ,668.6,28,26.8,-1.2,2,144.6,24.7,4.5,0.057,          ,6,0,5,0.109,0.1,0.019,0.079,0.009
 , 5/30/2024 9:00 AM         ,820.1,30.8,29.1,-1.7,0.9,122.6,47.5,3.7,0.068,          ,4,0,4,0.079,0.059,0.009,0.039,0.009
 , 5/30/2024 10:00 AM        ,928.2,34,31.8,-2.1,1,110,44,4.2,0.074,          ,3,0,3,0.05,0.039,0.009,0.029,0
 , 5/30/2024 11:00 AM        ,971.3,36.1,33.7,-2.4,1.8,110.6,50,5.6,0.075,          ,1,0,1,0.029,0.019,0,0.019,0
 , 5/30/2024 12:00 PM        ,953,37.4,35,-2.3,2.3,137.8,51.9,6.5,0.074,          ,1,0,1,0.019,0.019,0,0.009,0
 , 5/30/2024 1:00 PM         ,839.7,38.1,35.5,-2.6,2.3,106.6,35.3,6.1,0.078,          ,1,0,1,0.019,0.019,0,0.009,0
 , 5/30/2024 2:00 PM         ,750.4,38.4,36.7,-1.7,4,179.9,44.6,10.7,0.07,          ,0,0,0,0.019,0.009,0,0,0
 , 5/30/2024 3:00 PM         ,627.2,38.1,36.7,-1.3,6.2,245.8,22.8,11.4,0.067,          ,0,0,0,0.009,0,0,0,0
 , 5/30/2024 4:00 PM         ,434.9,37.6,36.6,-1,5.7,238,20.2,10.6,0.067,          ,0,0,0,0.009,0,0,0,0
 , 5/30/2024 5:00 PM         ,231.4,36.8,36.3,-0.5,6.6,245.4,13,10.1,0.068,          ,0,0,0,0.009,0,0,0,0
 , 5/30/2024 6:00 PM         ,53.3,34.8,34.9,0.1,5.9,252.8,8.3,9.8,0.065,          ,0,0,0,0.009,0,0,0,0
 , 5/30/2024 7:00 PM         ,0.6,31,32.2,1.1,3.3,252.6,5.3,5.5,0.053,          ,0,0,0,0.009,0,0,0,0
 , 5/30/2024 8:00 PM         ,0,30.1,30.8,0.7,3.7,257.3,6.7,5.1,0.053,          ,0,0,0,0.009,0,0,0,0
 , 5/30/2024 9:00 PM         ,0,28.7,29.4,0.6,4.1,205.1,49.9,6.7,0.049,          ,2,0,2,0.009,0,0,0,0
 , 5/30/2024 10:00 PM        ,0,25.7,26.1,0.3,3.4,99.4,20.7,7.7,0.032,          ,6,0,8,0.17,0.2,0.029,0.14,0.009
 , 5/30/2024 11:00 PM        ,0,25.1,25.3,0.1,3,145.7,25.2,7.1,0.025,          ,3,0,4,0.1,0.079,0.009,0.07,0.009
 , 5/31/2024 12:00 AM        ,0,23.7,24.1,0.4,3.3,187.3,8.1,5.6,0.019,          ,5,0,5,0.119,0.1,0.009,0.07,0.009
 , 5/31/2024 1:00 AM         ,0,22.4,23,0.5,2.2,165,32,4.7,0.018,          ,5,0,5,0.109,0.1,0.019,0.1,0.019
 , 5/31/2024 2:00 AM         ,0.1,20.7,21.8,1,1,175.5,69.3,3.5,0.014,          ,4,0,4,0.129,0.14,0.019,0.09,0.009
 , 5/31/2024 3:00 AM         ,0,20.7,21.5,0.7,2.8,247.6,34.5,7.7,0.015,          ,5,0,5,0.14,0.18,0.019,0.119,0.009
 , 5/31/2024 4:00 AM         ,1.4,21.4,21.5,0,3.9,75.8,26.6,7.4,0.026,          ,4,0,4,0.109,0.15,0.019,0.059,0
 , 5/31/2024 5:00 AM         ,30.5,20.8,20.5,-0.3,3.2,43.8,17.4,5.9,0.037,          ,3,0,3,0.079,0.1,0.019,0.05,0.009
 , 5/31/2024 6:00 AM         ,216.4,21.4,20.5,-0.9,2,46.1,19.3,4.1,0.04,          ,4,0,3,0.05,0.07,0.009,0.059,0
 , 5/31/2024 7:00 AM         ,341.8,23.1,21.4,-1.6,2.4,57.4,21.3,4.6,0.044,          ,4,0,4,0.039,0.05,0.009,0.05,0
 , 5/31/2024 8:00 AM         ,579.7,24.1,22.8,-1.3,0.9,142.1,42.7,3.4,0.048,          ,4,0,4,0.039,0.029,0.009,0.019,0
 , 5/31/2024 9:00 AM         ,794.8,25.8,24.3,-1.5,1.2,164,49.3,3.8,0.056,          ,3,0,3,0.05,0.05,0.009,0.019,0
 , 5/31/2024 10:00 AM        ,919.5,28.3,26.1,-2.2,1.5,124.6,43.7,6.4,0.062,          ,3,0,3,0.07,0.059,0.009,0.029,0
 , 5/31/2024 11:00 AM        ,948.9,30.8,28.1,-2.7,2.6,104.1,35.5,6.5,0.068,          ,3,0,3,0.059,0.05,0,0.019,0
 , 5/31/2024 12:00 PM        ,938,32.8,29.7,-3,2.8,97.7,32.3,7.1,0.069,          ,3,0,2,0.05,0.039,0,0.009,0
 , 5/31/2024 1:00 PM         ,888.9,34,31,-3,3.2,105.3,35.3,6.9,0.072,          ,2,0,2,0.079,0.05,0.009,0.019,0
 , 5/31/2024 2:00 PM         ,377.9,33.6,31.8,-1.7,3.5,125.8,32.9,7.5,0.075,          ,2,0,2,0.059,0.05,0.009,0.029,0
 , 5/31/2024 3:00 PM         ,567.4,34.7,32.6,-2.1,2.7,122,23.5,6.2,0.078,          ,2,0,2,0.059,0.029,0,0.019,0
 , 5/31/2024 4:00 PM         ,395.3,34.9,33.2,-1.7,3.5,133.4,22.3,8.3,0.076,          ,2,0,2,0.039,0.05,0.009,0.019,0
 , 5/31/2024 5:00 PM         ,197.6,34.3,33.5,-0.8,3.3,150.2,16.8,7.6,0.075,          ,1,0,1,0.039,0.05,0.009,0.029,0
 , 5/31/2024 6:00 PM         ,43.3,32.8,32.9,0,2.9,145.5,12.5,7.4,0.073,          ,1,0,1,0.029,0.039,0.009,0.019,0
 , 5/31/2024 7:00 PM         ,0.5,30.7,31.4,0.7,2,139.9,9.7,3.3,0.06,          ,3,0,3,0.05,0.109,0.009,0.059,0
 , 5/31/2024 8:00 PM         ,0,29.2,30.1,0.9,1.9,156.7,12.2,6.5,0.051,          ,5,0,5,0.079,0.1,0.019,0.079,0.009
 , 5/31/2024 9:00 PM         ,0,28.7,28.9,0.1,5.1,142.7,11.4,9,0.04,          ,3,0,3,0.059,0.059,0.019,0.079,0.009
 , 5/31/2024 10:00 PM        ,0,27.5,27.6,0.1,5.2,123.7,26.7,10.9,0.037,          ,2,0,2,0.07,0.059,0.009,0.05,0.009
 , 5/31/2024 11:00 PM        ,0,22.3,22,-0.2,6.9,77.7,12.6,12.1,0.053,          ,1,0,1,0.029,0.05,0.009,0.029,0.009
 , 6/1/2024 12:00 AM         ,0,21.2,21.1,-0.1,5.1,100.4,12.8,8.9,0.049,          ,3,0,3,0.05,0.059,0.009,0.039,0
 , 6/1/2024 1:00 AM          ,0,20.8,20.8,0,4.4,134.5,14.1,7.6,0.043,          ,4,0,4,0.07,0.079,0.009,0.039,0
 , 6/1/2024 2:00 AM          ,0,20,20.1,0,3,157.7,10.7,5.5,0.04,          ,5,0,5,0.109,0.219,0.029,0.1,0.019
 , 6/1/2024 3:00 AM          ,0,19.7,19.9,0.2,1.9,109.2,21.5,3.3,0.037,          ,4,0,4,0.09,0.119,0.019,0.09,0.019
 , 6/1/2024 4:00 AM          ,1.7,18.9,19.1,0.2,1.9,87,12.5,3.8,0.03,          ,8,0,8,0.14,0.319,0.039,0.159,0.019
 , 6/1/2024 5:00 AM          ,44,19.1,19,-0.1,2.5,69.8,11.6,4.6,0.032,          ,9,0,9,0.2,0.28,0.05,0.14,0.009
 , 6/1/2024 6:00 AM          ,104.7,20.4,19.6,-0.7,2.4,93.7,15.7,4.3,0.039,          ,6,0,6,0.159,0.209,0.039,0.14,0.009
 , 6/1/2024 7:00 AM          ,184.1,21.9,20.9,-1,3.1,103.8,13.7,5.5,0.04,          ,9,0,8,0.2,0.319,0.029,0.129,0.019
 , 6/1/2024 8:00 AM          ,254.1,23.2,22,-1.2,3.6,112.6,17.6,6.4,0.046,          ,7,0,6,0.14,0.18,0.019,0.05,0
 , 6/1/2024 9:00 AM          ,388,24.7,22.8,-1.9,3.5,90,16.7,6.7,0.05,          ,6,0,6,0.15,0.159,0.019,0.07,0.009
 , 6/1/2024 10:00 AM         ,821.4,27.2,24.5,-2.7,3.7,89.4,21.4,6.7,0.059,          ,5,0,4,0.09,0.109,0.009,0.05,0.009
 , 6/1/2024 11:00 AM         ,925.3,29,26,-2.9,3.1,95.1,28.9,7,0.066,          ,4,0,4,0.079,0.059,0.009,0.029,0.009
 , 6/1/2024 12:00 PM         ,928.9,31.2,27.9,-3.2,3,87.5,28.2,7.7,0.072,          ,3,0,3,0.079,0.07,0.009,0.019,0
 , 6/1/2024 1:00 PM          ,864.2,33.2,30.1,-3,3.1,97.3,34.1,7.4,0.071,          ,3,0,3,0.059,0.039,0.009,0.019,0
 , 6/1/2024 2:00 PM          ,751.6,34.2,31.2,-2.9,3.7,106.9,23.8,7.4,0.068,          ,2,0,2,0.059,0.05,0.009,0.019,0
 , 6/1/2024 3:00 PM          ,219.7,32.7,31.2,-1.4,3.9,100.1,25.3,7.1,0.067,          ,2,0,2,0.05,0.039,0.009,0.019,0
 , 6/1/2024 4:00 PM          ,57.6,31.3,31,-0.2,3.2,145.8,20.2,6.4,0.062,          ,2,0,2,0.05,0.059,0.009,0.019,0
 , 6/1/2024 5:00 PM          ,81.7,31.4,31.1,-0.2,3.4,164.5,24.2,9.1,0.061,          ,1,0,1,0.019,0.009,0,0.009,0
 , 6/1/2024 6:00 PM          ,22.8,29.7,29.6,0,5.2,139.3,22.9,14.2,0.052,          ,2,0,2,0.039,0.039,0.009,0.029,0
 , 6/1/2024 7:00 PM          ,0.5,24.6,24.4,-0.1,7.2,178.3,8.5,13.6,0.042,          ,1,0,1,0.029,0.019,0,0.019,0
 , 6/1/2024 8:00 PM          ,0,24.5,24.6,0,3.6,168.1,9.2,6.7,0.045,          ,1,0,1,0.019,0.009,0,0.029,0.009
 , 6/1/2024 9:00 PM          ,0,24.3,24.4,0,5,175.6,9.3,8.7,0.04,          ,1,0,1,0.019,0.009,0,0.019,0
 , 6/1/2024 10:00 PM         ,0,24.2,24.4,0.1,5.2,180.7,8.9,8.3,          ,          ,          ,          ,          ,0.029,0.019,0,0.009,0
 , 6/1/2024 11:00 PM         ,0,23.8,24.1,0.3,3.8,162.6,15.3,5.9,0.04,          ,0,0,0,0.019,0.019,0,0,0
 , 6/2/2024 12:00 AM         ,0,23.6,23.8,0.1,5,164.4,8.2,7.4,0.041,          ,0,0,0,0.019,0.009,0,0.019,0
 , 6/2/2024 1:00 AM          ,0,22.8,22.9,0.1,4.3,155.9,11.3,7.2,          ,          ,          ,          ,          ,0.029,0.019,0,0.009,0
 , 6/2/2024 2:00 AM          ,0,21.4,21.7,0.2,2.7,135.5,11.4,5.2,          ,          ,          ,          ,          ,0.039,0.039,0.009,0.05,0.009
 , 6/2/2024 3:00 AM          ,0,20.4,20.7,0.3,2.5,140,13.8,4.4,          ,          ,          ,          ,          ,0.1,0.09,0.019,0.079,0.009
 , 6/2/2024 4:00 AM          ,2.1,19.4,19.8,0.3,1.6,131,14.5,3.9,          ,          ,          ,          ,          ,0.189,0.2,0.029,0.15,0.029
 , 6/2/2024 5:00 AM          ,77.4,19.2,19.3,0.1,1.5,174.2,13.9,3,          ,          ,          ,          ,          ,0.189,0.219,0.039,0.18,0.009
 , 6/2/2024 6:00 AM          ,264.4,21.8,21.3,-0.4,2.5,148.6,18.3,5.2,          ,          ,          ,          ,          ,0.17,0.17,0.019,0.109,0.009
 , 6/2/2024 7:00 AM          ,466,24.2,23.3,-0.9,3.3,135.3,15.2,5.4,          ,          ,          ,          ,          ,0.2,0.2,0.029,0.119,0.009
 , 6/2/2024 8:00 AM          ,655.7,26.7,25.3,-1.3,3.2,135.2,16.1,5.7,          ,          ,          ,          ,          ,0.17,0.17,0.029,0.109,0.009
 , 6/2/2024 9:00 AM          ,801.9,29.8,28.2,-1.5,3.7,138,18.2,6.9,          ,          ,          ,          ,          ,0.129,0.119,0.019,0.07,0.009
 , 6/2/2024 10:00 AM         ,912,33.6,31.4,-2.1,3.3,126.9,19.6,6.8,          ,          ,          ,          ,          ,0.059,0.039,0.009,0.029,0.009
 , 6/2/2024 11:00 AM         ,962.7,36.6,34.2,-2.3,3.5,126.5,24.4,7.6,          ,          ,          ,          ,          ,0.05,0.039,0.009,0.029,0.009
 , 6/2/2024 12:00 PM         ,879,37.7,35.9,-1.7,1.8,136.6,54.6,7.9,          ,          ,          ,          ,          ,0.029,0.019,0,0.009,0
 , 6/2/2024 1:00 PM          ,911.8,39,37.7,-1.3,4.5,218,32.6,10.7,          ,          ,          ,          ,          ,0.009,0,0,0.009,0
 , 6/2/2024 2:00 PM          ,795.4,39.2,37.6,-1.4,8.6,245.9,15.3,14.3,          ,          ,          ,          ,          ,0.009,0,0,0,0
 , 6/2/2024 3:00 PM          ,607.7,38.6,37.4,-1.2,7.1,249.3,16.9,13.8,          ,          ,          ,          ,          ,0.009,0,0,0,0
 , 6/2/2024 4:00 PM          ,349.5,37.8,37.1,-0.7,7.4,239.6,19.8,12.7,          ,          ,          ,          ,          ,0.029,0,0,0,0
 , 6/2/2024 5:00 PM          ,164.3,36.6,36.3,-0.2,6.8,246,11.8,11.4,          ,          ,          ,          ,          ,0.009,0,0,0,0
 , 6/2/2024 6:00 PM          ,47,34.7,34.9,0.1,5.3,247.2,8.9,8,          ,          ,          ,          ,          ,0.009,0,0,0,0
 , 6/2/2024 7:00 PM          ,1.5,32.2,33,0.8,3.4,241.5,7,6.1,          ,          ,          ,          ,          ,0.019,0.009,0,0,0
 , 6/2/2024 8:00 PM          ,0,29.5,31.2,1.6,2.9,245.7,4.9,4.2,          ,          ,          ,          ,          ,0.019,0.009,0,0.009,0
 , 6/2/2024 9:00 PM          ,0,29.9,30.6,0.9,3.6,243.7,9.2,5.7,          ,          ,          ,          ,          ,0.009,0.009,0,0,0
 , 6/2/2024 10:00 PM         ,0,29,29.7,0.7,5,235.3,8.6,7.5,          ,          ,          ,          ,          ,0.009,0.009,0,0,0
 , 6/2/2024 11:00 PM         ,0,28.4,29.1,0.7,4.7,248.2,7.9,7.1,          ,          ,          ,          ,          ,0.029,0,0,0,0
 , 6/3/2024 12:00 AM         ,0,27.5,28.2,0.6,4.4,247.3,12.5,6.8,          ,          ,          ,          ,          ,0.009,0,0,0,0
 , 6/3/2024 1:00 AM          ,0,23.1,24.1,0.9,1.7,143.6,38.9,3.8,          ,          ,          ,          ,          ,          ,          ,          ,          ,         
 , 6/3/2024 2:00 AM          ,0,22.4,24.2,1.7,2.4,193.3,20.2,4.8,          ,          ,          ,          ,          ,0.129,0.159,0.009,0.119,0.009
 , 6/3/2024 3:00 AM          ,0,19.8,21.6,1.7,1.2,121.5,62.8,3.9,          ,          ,          ,          ,          ,0.129,0.15,0.019,0.119,0.019
 , 6/3/2024 4:00 AM          ,2.5,23.2,24.8,1.6,3.3,187.1,42.9,8.6,          ,          ,          ,          ,          ,0.109,0.15,0.029,0.109,0.009
 , 6/3/2024 5:00 AM          ,86.5,25.4,25.9,0.4,3.9,244.7,29.1,8.6,          ,          ,          ,          ,          ,0.019,0.029,0.009,0.019,0
 , 6/3/2024 6:00 AM          ,290.9,22.8,22,-0.7,1.5,52.4,14.5,3.4,          ,          ,          ,          ,          ,0.56,1.45,0.159,0.56,0.09
 , 6/3/2024 7:00 AM          ,498.8,26.7,25.3,-1.3,1.4,42.5,16.7,2.9,0.032,          ,25,7,18,0.56,1.139,0.129,0.449,0.05
 , 6/3/2024 8:00 AM          ,683.8,31,29,-1.9,1.4,78.3,16.9,3,0.047,          ,17,3,14,0.439,0.93,0.109,0.349,0.079
 , 6/3/2024 9:00 AM          ,838.3,35.4,33.3,-2.1,1.8,56.9,26.6,4.5,0.062,          ,5,0,5,0.09,0.159,0.029,0.07,0.009
 , 6/3/2024 10:00 AM         ,943.2,36.7,34.9,-1.7,1.7,122.8,56.3,5.1,          ,          ,1,0,1,0.019,0.019,0,0.019,0
 , 6/3/2024 11:00 AM         ,996.4,37.6,36,-1.6,2.5,191.7,57.5,8.7,0.068,          ,0,0,0,0.029,0.019,0,0.009,0
 , 6/3/2024 12:00 PM         ,993.1,37.9,36.4,-1.4,4.1,224.2,34.2,11.5,0.069,          ,0,0,0,0.009,0,0,0,0
 , 6/3/2024 1:00 PM          ,925.6,38.4,36.9,-1.5,5.7,242.7,17.2,12.1,0.063,          ,          ,          ,          ,0.009,0,0,0,0
 , 6/3/2024 2:00 PM          ,803.5,39,37.5,-1.4,7.1,247.5,22.3,11.8,0.059,          ,0,0,0,0.009,0,0,0,0
 , 6/3/2024 3:00 PM          ,638,39,37.8,-1.2,8.6,240.6,13.7,15.5,0.044,          ,          ,          ,          ,0.009,0,0,0,0
 , 6/3/2024 4:00 PM          ,455.1,38.5,37.5,-0.9,9.3,237.9,9.9,14,0.047,          ,          ,          ,          ,0.009,0,0,0,0
 , 6/3/2024 5:00 PM          ,250.4,37.4,36.9,-0.5,9.1,247.1,9.6,14.2,0.06,          ,0,0,0,0.019,0,0,0,0
 , 6/3/2024 6:00 PM          ,66.3,35.5,35.5,0,7.2,252.9,8.9,12.5,0.058,          ,0,0,0,0.009,0,0,0,0
 , 6/3/2024 7:00 PM          ,0.5,32.6,33.2,0.6,4.5,241.7,7.8,7.8,0.052,          ,0,0,0,0.009,0,0,0,0
 , 6/3/2024 8:00 PM          ,0,29.8,31.6,1.7,4.3,244.9,3.3,5.2,0.047,          ,0,0,0,0.009,0,0,0,0
 , 6/3/2024 9:00 PM          ,0,28.6,31,2.3,4.8,245.6,1.6,5.4,0.046,          ,0,0,1,0.009,0,0,0,0
 , 6/3/2024 10:00 PM         ,0,27.8,30.1,2.3,3.8,246.4,7.4,5,0.045,          ,2,0,0,0.009,0,0,0,0
 , 6/3/2024 11:00 PM         ,0,26.2,29.2,3,2.8,239,22.2,4.3,0.045,          ,0,0,0,0.029,0.009,0,0.009,0
 , 6/4/2024 12:00 AM         ,0,28.2,29.1,0.9,3.8,256.2,8.3,7.4,0.048,          ,0,0,1,0.009,0,0,0,0
 , 6/4/2024 1:00 AM          ,0,28.3,28.9,0.6,5.9,251.5,5.9,8.6,0.048,          ,0,0,0,0.029,0,0,0,0
 , 6/4/2024 2:00 AM          ,0,28.1,28.5,0.4,7.2,257.4,7.5,9.6,0.05,          ,0,0,0,0.019,0,0,0,0
 , 6/4/2024 3:00 AM          ,0,27.5,28,0.4,7.3,250.7,7.2,10.4,0.05,          ,0,0,0,0.009,0,0,0,0
 , 6/4/2024 4:00 AM          ,2.5,27.8,28.2,0.4,7.5,255.4,7.3,10.2,0.053,          ,0,0,0,0.009,0,0,0,0
