Station:5ZR Carlsbad -  , Date Time                 , Solar Rad , Temp_2m  , Temp_10  , Delta_T  , Wind Speed S , Wind Dir S , Sigma    , Wind Max , O3       , PM2.5_Archive , NOXppb   , NOppb    , NO2ppb   
 ,                           , w/m2     , DegC     , DegC     , DegC     , m/s      , Deg      , Deg      , m/s      , ppm      , ug/m3L   , ppb      , ppb      , ppb      
 , 11/15/2023 7:00 AM        ,54.2,10.4,10.2,-0.2,0.4,134.6,64.6,1.5,0.018,          ,4,0,3
 , 11/15/2023 8:00 AM        ,134.5,11.1,10.4,-0.6,1.2,106.1,54.7,2.2,0.02,          ,4,0,3
 , 11/15/2023 9:00 AM        ,217.7,11.6,10.8,-0.7,1.2,133.4,59.5,3.5,0.02,          ,6,1,4
 , 11/15/2023 10:00 AM       ,435.7,13.2,11.8,-1.3,1.2,116.2,43.8,3.4,0.022,          ,6,2,4
 , 11/15/2023 11:00 AM       ,659,15.3,13.2,-2,1.8,90.6,32.3,4.3,0.027,          ,6,1,4
 , 11/15/2023 12:00 PM       ,626.3,16.9,14.6,-2.2,2.5,114.1,21.3,4.6,0.03,          ,8,2,5
 , 11/15/2023 1:00 PM        ,545.2,17.5,15.3,-2.1,3.2,122.7,21.7,5.7,0.026,          ,13,4,9
 , 11/15/2023 2:00 PM        ,397.8,17.4,15.8,-1.6,3.6,133.8,15.3,5.5,0.024,          ,16,5,10
 , 11/15/2023 3:00 PM        ,215.9,17.4,16.6,-0.7,3.4,147.5,14.9,5.2,0.026,          ,12,2,9
 , 11/15/2023 4:00 PM        ,37,15.8,15.9,0,3.1,152.7,10.2,5,0.022,          ,12,0,11
 , 11/15/2023 5:00 PM        ,0.3,14,14.5,0.4,3.3,174.3,13.2,4.5,0.014,          ,14,0,13
 , 11/15/2023 6:00 PM        ,0,13.1,13.6,0.4,3.7,190.9,8.2,4.8,0.017,          ,10,0,10
 , 11/15/2023 7:00 PM        ,0,12.4,13,0.5,2.9,184.6,8.5,4.5,0.014,          ,10,0,10
 , 11/15/2023 8:00 PM        ,0,11.5,12.3,0.8,2.8,184.5,8.2,4.5,0.011,          ,9,0,9
 , 11/15/2023 9:00 PM        ,0,11,11.3,0.3,3.6,185,7.2,4.7,0.009,          ,8,0,8
 , 11/15/2023 10:00 PM       ,0,10.3,10.6,0.3,3.1,183.9,5.1,4.3,0.005,          ,6,0,8
 , 11/15/2023 11:00 PM       ,0,10.5,11,0.5,3.1,183.6,5.8,4.7,0.007,          ,6,0,6
 , 11/16/2023 12:00 AM       ,0,10,10.5,0.5,1.9,153.5,20.2,3.4,0.006,          ,6,0,6
 , 11/16/2023 1:00 AM        ,0.1,9.2,9.9,0.7,0.8,135.7,39.8,1.8,0.003,          ,7,0,7
 , 11/16/2023 2:00 AM        ,0.2,8.7,9.6,0.9,1.1,141.1,13.2,1.8,0.003,          ,7,0,7
 , 11/16/2023 3:00 AM        ,0.2,8.5,9.4,0.8,1.3,164.7,10.4,2.2,0.002,          ,8,0,8
 , 11/16/2023 4:00 AM        ,0.5,7.9,8.1,0.2,0.9,117,32.8,1.6,0.001,          ,15,6,8
 , 11/16/2023 5:00 AM        ,1.1,9.2,9.2,0,1.6,156.1,21.3,5,0,          ,21,10,11
 , 11/16/2023 6:00 AM        ,10.2,9.8,9.7,0,3.1,172.8,12.4,5.3,0.001,          ,19,3,16
 , 11/16/2023 7:00 AM        ,87,9.7,9.5,-0.1,2.4,169.4,13.4,3.7,0.004,          ,20,8,12
 , 11/16/2023 8:00 AM        ,201.8,10.3,10,-0.3,1.5,185.1,18,3.1,0.006,          ,23,10,13
 , 11/16/2023 9:00 AM        ,303.7,11.6,11.1,-0.4,0.8,150.7,40.6,2.3,0.009,          ,20,10,9
 , 11/16/2023 10:00 AM       ,268.4,14,12.8,-1.1,1,116.2,44.4,3.3,0.009,          ,20,9,10
 , 11/16/2023 11:00 AM       ,297,15,14.3,-0.6,0.6,148.6,61.7,2.6,0.011,          ,21,9,12
 , 11/16/2023 12:00 PM       ,316.1,16.6,15.4,-1.1,1.3,77.8,37.2,3.1,0.014,          ,21,8,13
 , 11/16/2023 1:00 PM        ,264.8,17.2,16.4,-0.7,1.8,141.1,28.6,3.7,0.013,          ,23,8,15
 , 11/16/2023 2:00 PM        ,205.2,18,17.5,-0.4,2.3,163.4,14.7,3.9,0.011,          ,25,9,16
 , 11/16/2023 3:00 PM        ,96.7,18.1,18,-0.1,1.6,128.8,13.4,3,0.009,          ,22,5,16
 , 11/16/2023 4:00 PM        ,22.9,16.8,17.3,0.4,1.1,75.5,41.6,1.9,0.003,          ,22,4,18
 , 11/16/2023 5:00 PM        ,0.1,15.6,16.5,0.9,0.5,114.2,51.4,1.5,0,          ,28,5,22
 , 11/16/2023 6:00 PM        ,0,15.2,16.4,1.2,1,191.2,36.7,2,0,          ,25,4,21
 , 11/16/2023 7:00 PM        ,0,14.8,16.5,1.6,1.7,209.1,9.4,2.6,0,          ,25,3,21
 , 11/16/2023 8:00 PM        ,0,14.2,15.9,1.7,0.7,192.8,68.1,2.3,0,          ,28,9,19
 , 11/16/2023 9:00 PM        ,0,14,15.8,1.7,0.9,177.7,58.1,2.3,0,          ,33,13,20
 , 11/16/2023 10:00 PM       ,0,14.8,17.2,2.3,1.8,306.1,19.8,3.9,0.005,          ,17,3,18
 , 11/16/2023 11:00 PM       ,0,15.5,17.8,2.3,1.4,255.3,27.2,5.1,0.014,          ,10,0,10
 , 11/17/2023 12:00 AM       ,0,15.9,17.7,1.8,1,140.1,62.3,2.7,0.018,          ,7,0,7
 , 11/17/2023 1:00 AM        ,0,13.3,14.2,0.8,1.4,84,31.2,3.2,0.003,          ,20,5,15
 , 11/17/2023 2:00 AM        ,0,12.5,13.6,1,1.1,221.7,44.7,2.4,0,          ,25,7,17
 , 11/17/2023 3:00 AM        ,0,12.5,14.3,1.8,2.1,279.6,17.7,4,0.001,          ,20,2,17
 , 11/17/2023 4:00 AM        ,0,11.6,13.5,1.8,1.6,196.1,45.4,2.8,0.001,          ,19,4,15
 , 11/17/2023 5:00 AM        ,0,12.7,14.3,1.6,2.4,315.4,10.6,3.2,0.008,          ,10,0,9
 , 11/17/2023 6:00 AM        ,11.8,12.9,14.1,1.2,2.4,291.7,15.1,4,0.01,          ,7,0,6
 , 11/17/2023 7:00 AM        ,130.2,14.4,14.7,0.2,4.1,313,11.8,6.8,0.013,          ,7,1,5
 , 11/17/2023 8:00 AM        ,328.2,17.4,17.1,-0.2,4.2,306.6,10.9,6.5,0.018,          ,4,1,2
 , 11/17/2023 9:00 AM        ,353.8,19.5,19.1,-0.3,3.2,315,12.2,5.4,0.027,          ,2,0,1
 , 11/17/2023 10:00 AM       ,416.4,20.5,20,-0.5,4.9,325.2,10,7.8,0.03,          ,2,0,1
 , 11/17/2023 11:00 AM       ,481.8,21.4,20.7,-0.7,5.3,290.4,12.4,7.5,0.033,          ,1,0,1
 , 11/17/2023 12:00 PM       ,488.4,22.4,21.4,-0.9,4.6,287.9,17,7.3,0.034,          ,1,0,0
 , 11/17/2023 1:00 PM        ,414.8,23,21.8,-1.2,2.9,107.7,16.2,4.9,0.037,          ,1,0,1
 , 11/17/2023 2:00 PM        ,304.2,23.1,22.3,-0.7,1.6,180.6,25.1,3.4,0.038,          ,1,0,0
 , 11/17/2023 3:00 PM        ,231.7,23.7,23,-0.7,2.4,243.3,19.8,4.4,0.039,          ,1,0,1
 , 11/17/2023 4:00 PM        ,56.5,21.8,22.3,0.4,0.8,44.4,11.8,2.4,0.034,          ,5,0,5
 , 11/17/2023 5:00 PM        ,0.2,18.1,21.5,3.3,1,203.2,16,1.5,0.033,          ,5,0,5
 , 11/17/2023 6:00 PM        ,0,17.4,20.7,3.2,1.5,250.4,16.7,2.6,0.029,          ,3,0,3
 , 11/17/2023 7:00 PM        ,0,16.1,18.1,1.9,1.7,180.9,57.8,4.3,0.019,          ,4,0,4
 , 11/17/2023 8:00 PM        ,0,15.6,17.5,1.8,1.8,222.5,22,2.6,0.012,          ,13,1,12
 , 11/17/2023 9:00 PM        ,0,14,15.5,1.4,0.8,143.3,45.5,2,0.006,          ,13,0,13
 , 11/17/2023 10:00 PM       ,0,13.7,15.2,1.4,1.5,221,39.1,2.7,0.005,          ,8,0,11
 , 11/17/2023 11:00 PM       ,0,13.7,14.6,0.8,1.6,139.6,40.2,3,0.005,          ,11,0,12
 , 11/18/2023 12:00 AM       ,0,13.6,14.2,0.5,1.2,145.4,17.8,2.7,0.003,          ,19,0,18
 , 11/18/2023 1:00 AM        ,0,13.3,13.9,0.5,1.8,173.3,16.8,3.6,0.002,          ,23,0,22
 , 11/18/2023 2:00 AM        ,0,12.5,13.1,0.5,2.2,168,13.4,3.2,0.002,          ,22,0,21
 , 11/18/2023 3:00 AM        ,0,12.3,12.8,0.4,1.5,147.7,20,2.9,0.001,          ,23,1,21
 , 11/18/2023 4:00 AM        ,0,12.4,12.5,0.1,3.3,149.9,9.6,5.2,0.003,          ,18,0,18
 , 11/18/2023 5:00 AM        ,0,12.1,12.2,0,3.1,149.9,14.7,5.5,0.002,          ,18,1,17
 , 11/18/2023 6:00 AM        ,8.7,12.2,12.2,0,3.5,145.4,10.4,6.2,0.006,          ,14,0,13
 , 11/18/2023 7:00 AM        ,63.3,12.5,12.4,0,5.1,146.2,10.2,8.6,0.013,          ,9,1,8
 , 11/18/2023 8:00 AM        ,245.4,13.5,13,-0.4,5.7,144.1,9.9,8.8,0.018,          ,9,2,6
 , 11/18/2023 9:00 AM        ,259.3,14.6,14.1,-0.5,5.1,150.3,13,7.8,0.022,          ,8,2,5
 , 11/18/2023 10:00 AM       ,175.7,14.1,13.7,-0.3,4.8,143.8,11.3,7.9,0.02,          ,8,1,6
 , 11/18/2023 11:00 AM       ,274.2,15,14.4,-0.6,5.2,142.1,11.3,8,0.023,          ,9,2,6
 , 11/18/2023 12:00 PM       ,475.2,16.8,15.8,-1,5.7,144.2,11.7,9,0.029,          ,9,2,7
 , 11/18/2023 1:00 PM        ,499.9,19,17.8,-1.2,5.7,142.5,13.2,9.1,0.038,          ,8,1,6
 , 11/18/2023 2:00 PM        ,403.7,19.4,18.3,-1,6.2,147.9,12.3,9.4,0.045,          ,6,1,5
 , 11/18/2023 3:00 PM        ,221.8,19.1,18.3,-0.8,5.1,137.9,11.9,8.2,0.045,          ,6,0,5
 , 11/18/2023 4:00 PM        ,42.4,17.6,17.5,0,4.6,138.9,10.2,7.4,0.043,          ,7,0,6
 , 11/18/2023 5:00 PM        ,0.4,16.4,16.6,0.1,4.4,160.3,10.8,6.6,0.042,          ,6,0,6
 , 11/18/2023 6:00 PM        ,0,15.8,16.1,0.2,4,164.5,8.8,6.3,0.038,          ,6,0,6
 , 11/18/2023 7:00 PM        ,0,15.2,15.6,0.3,3.9,162.5,8.6,5.6,0.036,          ,5,0,5
 , 11/18/2023 8:00 PM        ,0,14.2,14.6,0.4,3.3,165.4,9.6,4.7,0.03,          ,6,0,6
 , 11/18/2023 9:00 PM        ,0,13.7,14,0.2,4.6,168.1,8.9,7.5,0.025,          ,6,0,6
 , 11/18/2023 10:00 PM       ,0,13.4,13.6,0.1,5.3,174.9,7.6,7.6,0.02,          ,5,0,6
 , 11/18/2023 11:00 PM       ,0,12.5,12.7,0.1,3.6,169.5,19.8,5.6,0.015,          ,6,0,6
 , 11/19/2023 12:00 AM       ,0,11.5,12.5,0.9,1,192.9,49.1,3.3,0.013,          ,7,0,7
 , 11/19/2023 1:00 AM        ,0,10.9,11.6,0.7,2,251,22.4,4.3,0.012,          ,6,0,5
 , 11/19/2023 2:00 AM        ,0,10.9,11,0,2.2,312.7,17.9,5,0.007,          ,7,0,7
 , 11/19/2023 3:00 AM        ,0,10.6,11.1,0.4,1.3,306.6,20.5,2.5,0.003,          ,11,0,10
 , 11/19/2023 4:00 AM        ,0,9.7,11.1,1.3,1.8,307.7,8,2.3,0.009,          ,5,0,5
 , 11/19/2023 5:00 AM        ,0.1,9.4,10.6,1.2,2.2,246.1,49.7,4.3,0.007,          ,6,1,5
 , 11/19/2023 6:00 AM        ,8.6,9.4,9.7,0.3,3.4,203.8,9.3,5.3,0.007,          ,6,0,5
 , 11/19/2023 7:00 AM        ,169,9.8,9.9,0,3.8,198.9,8.6,5.3,0.008,          ,10,3,7
 , 11/19/2023 8:00 AM        ,359.3,12.9,12.4,-0.5,2.1,91.9,51.7,3.8,0.011,          ,12,5,6
 , 11/19/2023 9:00 AM        ,513.5,18.5,18,-0.4,6.1,224.8,28.7,12.6,0.03,          ,4,1,2
 , 11/19/2023 10:00 AM       ,613.5,20.8,20.2,-0.5,8.8,266.9,9.8,13.4,0.037,          ,0,0,0
 , 11/19/2023 11:00 AM       ,652.5,22.1,21.4,-0.6,9.4,250.2,13.8,14.9,0.04,          ,0,0,0
 , 11/19/2023 12:00 PM       ,628.2,22.7,22,-0.7,10,242.8,9.9,15.3,0.042,          ,0,0,0
 , 11/19/2023 1:00 PM        ,541.4,23,22.3,-0.6,10,249.9,12,16.1,0.043,          ,0,0,0
 , 11/19/2023 2:00 PM        ,401.8,22.9,22.3,-0.6,10,249.2,9.4,15.1,0.044,          ,0,0,0
 , 11/19/2023 3:00 PM        ,226.5,22,21.7,-0.2,10.7,256.9,10.1,16,0.043,          ,0,0,0
 , 11/19/2023 4:00 PM        ,48.6,20.5,20.6,0,8.7,257.5,9,16.1,0.041,          ,0,0,0
 , 11/19/2023 5:00 PM        ,0.3,19,19.4,0.3,5.7,256.6,8.6,10,0.039,          ,0,0,0
 , 11/19/2023 6:00 PM        ,0,18.2,18.6,0.3,5.7,253.4,7.8,9,0.038,          ,0,0,0
 , 11/19/2023 7:00 PM        ,0,17.3,17.6,0.3,6.3,279.2,31.4,10.3,0.038,          ,0,0,0
 , 11/19/2023 8:00 PM        ,0,13.1,13.6,0.5,3.5,320.2,12.6,8.1,0.034,          ,0,0,0
 , 11/19/2023 9:00 PM        ,0,10.8,12.5,1.6,1.4,283.7,38.4,3.2,0.032,          ,1,0,1
 , 11/19/2023 10:00 PM       ,0,9.9,12.4,2.4,1.6,292.8,31.6,3.4,0.029,          ,3,0,3
 , 11/19/2023 11:00 PM       ,0,9.3,12.1,2.7,1.6,238.3,11.9,3.9,0.03,          ,0,0,0
 , 11/20/2023 12:00 AM       ,0,7.4,10.2,2.7,0.8,209,41.8,1.9,0.024,          ,1,0,1
 , 11/20/2023 1:00 AM        ,0,8.8,11.4,2.6,1.7,208.5,16.6,2.9,          ,          ,1,0,1
 , 11/20/2023 2:00 AM        ,0,7.9,10.3,2.3,2.2,257.2,45.6,3,0.024,          ,          ,          ,          
 , 11/20/2023 3:00 AM        ,0,9.2,10.4,1.1,2.5,233.2,40.3,6.9,0.014,          ,          ,          ,          
 , 11/20/2023 4:00 AM        ,0,13.1,13.4,0.3,7.1,282.8,6.8,14.6,0.044,          ,0,0,0
 , 11/20/2023 5:00 AM        ,0,12,12.3,0.3,5.7,277.2,12.5,12.6,0.044,          ,0,0,0
 , 11/20/2023 6:00 AM        ,14.4,12.2,12.5,0.2,4.6,288.5,14.3,8.9,0.039,          ,1,0,0
 , 11/20/2023 7:00 AM        ,67.8,12.7,12.7,0,8.1,319.4,10.6,12.6,0.036,          ,0,0,0
 , 11/20/2023 8:00 AM        ,112,12,11.8,-0.1,8.2,326.5,8.5,12,0.035,          ,0,0,0
 , 11/20/2023 9:00 AM        ,222.8,12.5,12.1,-0.3,7.7,314.1,9.5,10.8,0.037,          ,0,0,0
 , 11/20/2023 10:00 AM       ,148.1,12,11.7,-0.3,5.1,310.7,10.9,9.6,0.037,          ,0,0,0
 , 11/20/2023 11:00 AM       ,546.1,15,13.9,-0.8,5.8,293.2,17.5,9.7,0.038,          ,0,0,0
 , 11/20/2023 12:00 PM       ,580.8,17,16,-0.9,6.2,317,14.8,10.1,0.039,          ,0,0,0
 , 11/20/2023 1:00 PM        ,551.1,18.2,17.1,-1.1,6.2,295.2,18.9,11.4,0.04,          ,0,0,0
 , 11/20/2023 2:00 PM        ,374.6,18.6,17.6,-0.9,5.7,298.8,14.2,9.9,0.041,          ,0,0,0
 , 11/20/2023 3:00 PM        ,257.2,18.9,18.2,-0.6,5.9,268.5,19.2,9.5,0.042,          ,0,0,0
 , 11/20/2023 4:00 PM        ,51.7,17.6,17.6,0,5.7,285.2,15.3,8.9,0.041,          ,0,0,0
 , 11/20/2023 5:00 PM        ,0.3,15.1,15.8,0.7,3.8,197.4,14.6,6.7,0.034,          ,2,0,2
 , 11/20/2023 6:00 PM        ,0,13,14,1,3.4,334.1,8,5,0.028,          ,4,0,4
 , 11/20/2023 7:00 PM        ,0,12.4,13.1,0.7,3.8,318.1,8.9,5.8,0.028,          ,4,0,4
 , 11/20/2023 8:00 PM        ,0,11.1,11.7,0.5,4.1,319.8,11.7,6.7,0.027,          ,3,0,3
 , 11/20/2023 9:00 PM        ,0,9.9,10.3,0.3,4.7,313.4,9.2,6.4,0.025,          ,3,0,2
 , 11/20/2023 10:00 PM       ,0,9.2,9.5,0.3,4.7,323.5,7.6,7.5,0.025,          ,1,0,1
 , 11/20/2023 11:00 PM       ,0,8.8,9.1,0.2,5.7,325.1,10.2,10.7,0.026,          ,1,0,1
 , 11/21/2023 12:00 AM       ,0,8.8,9,0.2,6.5,330.6,9.3,12.9,0.026,          ,0,0,0
 , 11/21/2023 1:00 AM        ,0,8.1,8.4,0.2,5.7,332.1,11.6,9,0.026,          ,0,0,0
 , 11/21/2023 2:00 AM        ,0,7.4,7.6,0.1,5.9,323.2,8.3,9.2,0.023,          ,1,0,1
 , 11/21/2023 3:00 AM        ,0,7.6,7.8,0.2,6.8,329.4,9.3,11.6,0.025,          ,1,0,1
 , 11/21/2023 4:00 AM        ,0,6.2,6.6,0.3,3.5,311.7,8.5,5.9,0.022,          ,0,0,0
 , 11/21/2023 5:00 AM        ,0,6.2,6.5,0.2,4.3,310.9,7,6.1,0.023,          ,0,0,0
 , 11/21/2023 6:00 AM        ,16.4,6.1,6.4,0.2,4.8,312.5,7.7,6.6,0.023,          ,0,0,0
 , 11/21/2023 7:00 AM        ,166.2,7.6,7.6,0,5.2,319.6,9.6,7.6,0.024,          ,1,0,0
 , 11/21/2023 8:00 AM        ,348.8,9.5,9,-0.4,6.1,327.3,9.3,9,0.027,          ,1,0,0
 , 11/21/2023 9:00 AM        ,498.6,11.2,10.4,-0.8,7.7,258,19.2,11.9,0.03,          ,0,0,0
 , 11/21/2023 10:00 AM       ,597.4,12,10.8,-1.1,6.5,266.8,18.2,10.4,0.031,          ,0,0,0
 , 11/21/2023 11:00 AM       ,638.6,13.5,12,-1.5,5.7,107.9,18.8,10,0.035,          ,0,0,0
 , 11/21/2023 12:00 PM       ,619.5,14.7,13,-1.6,6,98.5,17.8,10.6,0.037,          ,0,0,0
 , 11/21/2023 1:00 PM        ,537.4,15.1,13.6,-1.5,6.1,112.4,19.1,9.7,0.038,          ,0,0,0
 , 11/21/2023 2:00 PM        ,401.6,15.2,13.9,-1.2,5.3,210.6,20.8,9.3,0.037,          ,0,0,0
 , 11/21/2023 3:00 PM        ,227.8,15,14,-0.9,4.4,167.5,20.7,7,0.037,          ,0,0,0
 , 11/21/2023 4:00 PM        ,50.2,13.2,13.4,0.1,3.4,318.8,16.8,7.1,0.034,          ,0,0,0
 , 11/21/2023 5:00 PM        ,0.4,11.2,11.9,0.7,3.3,287.8,6.6,4.2,0.031,          ,1,0,1
 , 11/21/2023 6:00 PM        ,0,10.7,11.4,0.7,3.5,283.8,7.3,4.7,0.034,          ,0,0,0
 , 11/21/2023 7:00 PM        ,0,10.4,11.3,0.9,3.5,283.8,6.6,4.3,0.035,          ,0,0,0
 , 11/21/2023 8:00 PM        ,0,6.8,8.5,1.6,1.5,150.2,65,3.6,0.023,          ,2,0,2
 , 11/21/2023 9:00 PM        ,0,5.5,7.5,1.9,1.2,124.6,36.2,2.6,0.017,          ,8,0,7
 , 11/21/2023 10:00 PM       ,0,4.1,6.5,2.3,0.7,262.3,51.2,1.9,0.018,          ,2,0,3
 , 11/21/2023 11:00 PM       ,0,3.5,6.1,2.5,1.1,321.3,13,1.9,0.015,          ,5,0,5
 , 11/22/2023 12:00 AM       ,0,3.4,5.7,2.3,0.5,139,63.6,1.2,0.009,          ,15,1,14
 , 11/22/2023 1:00 AM        ,0,2.1,4.3,2.2,0.7,147.4,30.1,1.3,0.003,          ,19,2,17
 , 11/22/2023 2:00 AM        ,0,1.2,3.5,2.3,1,315.9,12.3,1.5,0.011,          ,7,0,7
 , 11/22/2023 3:00 AM        ,0,1.2,3.3,2,0.7,274.3,54.7,1.7,0.013,          ,4,0,4
 , 11/22/2023 4:00 AM        ,0,0.7,3.5,2.7,1,312.2,29.5,1.9,0.011,          ,7,0,7
 , 11/22/2023 5:00 AM        ,0,0,1.9,1.9,0.5,122.6,66.5,0.9,0.005,          ,11,2,9
 , 11/22/2023 6:00 AM        ,16.5,-0.4,2.3,2.7,0.8,212,71.1,1.9,0.003,          ,16,4,12
 , 11/22/2023 7:00 AM        ,170.1,2.4,2.2,-0.2,0.4,109.9,33.4,1,0.007,          ,12,6,5
 , 11/22/2023 8:00 AM        ,353.4,6.6,6.1,-0.4,0.5,205.2,52.9,1.3,0.017,          ,10,4,5
 , 11/22/2023 9:00 AM        ,503.4,10,8.7,-1.3,0.7,87.2,31.1,1.9,0.021,          ,9,4,4
 , 11/22/2023 10:00 AM       ,602.5,12.7,11.2,-1.4,1.4,132.7,48.2,3,0.023,          ,7,3,4
 , 11/22/2023 11:00 AM       ,643,15.6,14.3,-1.3,2.1,155.7,27.2,4.8,0.03,          ,6,2,3
 , 11/22/2023 12:00 PM       ,620.9,18,16,-1.9,3,136.6,22.3,5.3,0.037,          ,1,0,0
 , 11/22/2023 1:00 PM        ,537.7,19.1,17.1,-1.9,2.9,126.5,24.3,5.3,0.038,          ,0,0,0
 , 11/22/2023 2:00 PM        ,402.2,19.1,17.5,-1.5,3.2,138.5,17.2,5.8,0.037,          ,0,0,0
 , 11/22/2023 3:00 PM        ,229,18.9,17.7,-1.1,3.2,128.7,12.4,4.9,0.037,          ,0,0,0
 , 11/22/2023 4:00 PM        ,49.9,16.6,16.7,0.1,3,149.3,13.1,5.4,0.033,          ,1,0,1
 , 11/22/2023 5:00 PM        ,0.3,12,14.1,2,2.3,193.9,18.6,3.1,0.023,          ,3,0,3
 , 11/22/2023 6:00 PM        ,0,10.7,13.1,2.3,2.9,221.1,10,4.5,0.024,          ,3,0,3
 , 11/22/2023 7:00 PM        ,0,10.5,12,1.4,2.9,232,9.5,4.6,0.029,          ,0,0,0
 , 11/22/2023 8:00 PM        ,0,8.4,10.1,1.6,1.9,181.1,49.2,3.9,0.024,          ,1,0,1
 , 11/22/2023 9:00 PM        ,0,5.5,6.9,1.3,1.8,158.6,27.3,3.3,0.01,          ,8,0,8
 , 11/22/2023 10:00 PM       ,0,5.5,6.8,1.3,2.8,187.2,16,4.3,0.014,          ,4,0,5
 , 11/22/2023 11:00 PM       ,0,3.3,5.4,2,1,139.5,44.6,2.6,0.014,          ,3,0,3
 , 11/23/2023 12:00 AM       ,0,2.4,4.9,2.5,0.9,296.1,16.7,1.8,0.011,          ,6,0,6
 , 11/23/2023 1:00 AM        ,0,2.7,4.9,2.2,2.4,331.7,5.7,3.1,0.007,          ,10,0,9
 , 11/23/2023 2:00 AM        ,0,2.7,4.8,2,2.6,318.6,10.2,3.3,0.005,          ,13,0,13
 , 11/23/2023 3:00 AM        ,0,3,4.8,1.7,3,323.4,7,4.1,0.002,          ,22,3,18
 , 11/23/2023 4:00 AM        ,0,1.8,3.5,1.7,1.6,249.8,23,3.5,0.002,          ,18,2,16
 , 11/23/2023 5:00 AM        ,0,0.7,3.6,2.9,1.2,288.9,25.3,2,0.001,          ,24,4,19
 , 11/23/2023 6:00 AM        ,15.8,1,4,3,0.5,275.7,42.7,1.5,0.001,          ,33,9,23
 , 11/23/2023 7:00 AM        ,166.6,4.2,4.3,0.1,0.6,139.5,38.9,1.9,0.007,          ,31,15,16
 , 11/23/2023 8:00 AM        ,353.1,7.9,6.9,-1,1.2,150.2,49,2.5,0.013,          ,26,13,12
 , 11/23/2023 9:00 AM        ,502.1,11.6,10.3,-1.3,2.5,136.6,17.7,4.6,0.02,          ,24,11,12
 , 11/23/2023 10:00 AM       ,603.2,14.5,13.2,-1.3,3.6,140.4,13.9,5.8,0.027,          ,14,5,9
 , 11/23/2023 11:00 AM       ,641.7,16.5,14.9,-1.5,4,137.4,15.4,6,0.03,          ,15,5,9
 , 11/23/2023 12:00 PM       ,616.4,18.6,16.8,-1.7,3.7,129.9,18.1,6.2,0.033,          ,12,4,8
 , 11/23/2023 1:00 PM        ,481.5,19.5,17.9,-1.5,3.6,129.5,16.2,5.8,0.037,          ,6,1,5
 , 11/23/2023 2:00 PM        ,246,19,18.4,-0.6,3.3,140.9,16.9,5.4,0.04,          ,2,0,1
 , 11/23/2023 3:00 PM        ,108.4,18.1,18.1,0,2.3,162.9,11.9,4.3,0.037,          ,2,0,2
 , 11/23/2023 4:00 PM        ,18.1,15.8,17.6,1.7,1,182.1,23.2,1.6,0.03,          ,5,0,5
 , 11/23/2023 5:00 PM        ,0.1,14.2,17.5,3.3,1.2,268.1,24.5,2.4,0.031,          ,6,0,5
 , 11/23/2023 6:00 PM        ,0,11.6,13.9,2.2,1,191.4,43,4.2,0.022,          ,5,0,5
 , 11/23/2023 7:00 PM        ,0,11.4,12.9,1.4,1.4,171.4,57.9,5.7,0.016,          ,13,0,13
 , 11/23/2023 8:00 PM        ,0,10.3,12.2,1.9,1.8,216.7,52.1,3.6,0.016,          ,10,0,10
 , 11/23/2023 9:00 PM        ,0,8,10.2,2.2,0.8,141.2,48.2,3.6,0.013,          ,9,0,9
 , 11/23/2023 10:00 PM       ,0,7.7,10.2,2.5,0.6,270.3,25.5,1.7,0.009,          ,11,0,14
 , 11/23/2023 11:00 PM       ,0,6.4,10,3.5,1.6,241.9,50.3,4.4,0.003,          ,21,1,22
 , 11/24/2023 12:00 AM       ,0,7.5,8.2,0.6,5.4,308,26.9,8.9,0.011,          ,12,0,12
 , 11/24/2023 1:00 AM        ,0,7.6,7.8,0.2,9.4,306.9,7.3,13.5,0.023,          ,0,0,0
 , 11/24/2023 2:00 AM        ,0,6.3,6.4,0.1,9.3,307.9,8.3,13.8,0.022,          ,0,0,0
 , 11/24/2023 3:00 AM        ,0,5.2,5.3,0.1,10.1,308.6,7.3,14.4,0.021,          ,0,0,0
 , 11/24/2023 4:00 AM        ,0,4.1,4.2,0.1,7.9,309.7,8.3,13.5,0.019,          ,0,0,0
 , 11/24/2023 5:00 AM        ,0,3.3,3.4,0.1,7.4,312,8,11.9,0.018,          ,0,0,0
 , 11/24/2023 6:00 AM        ,11.9,2.6,2.7,0,5.3,313.7,6.9,7.7,0.017,          ,1,0,0
 , 11/24/2023 7:00 AM        ,150.9,3,2.9,-0.1,6.5,321,7.8,10.3,0.017,          ,1,0,0
 , 11/24/2023 8:00 AM        ,332.4,4.1,3.5,-0.5,7.8,322.9,9.4,11,0.019,          ,1,0,0
 , 11/24/2023 9:00 AM        ,481,5.3,4.4,-0.9,6.8,326.9,11,9.8,0.021,          ,1,0,0
 , 11/24/2023 10:00 AM       ,581.2,6.3,5.1,-1.1,6.2,321.4,11.7,9.3,          ,          ,1,0,0
 , 11/24/2023 11:00 AM       ,623.5,7.3,6.1,-1.2,5.7,318.8,13.6,8.3,          ,          ,1,0,0
 , 11/24/2023 12:00 PM       ,602.9,8.5,7.1,-1.3,5.2,292.3,18.4,8.4,          ,          ,          ,          ,          
 , 11/24/2023 1:00 PM        ,520.6,9.8,8.2,-1.5,4,245.7,18,7.2,          ,          ,          ,          ,          
